"sub"	"vax"	"choice"	"covid_vax_attitude"
87	"Johnson & Johnson"	0	"Neutral"
87	"BioNTech/Pfizer"	1	"Neutral"
87	"AstraZeneca"	1	"Neutral"
87	"Sinovac"	0	"Neutral"
87	"Bharat Biotech"	0	"Neutral"
87	"Novavax"	0	"Neutral"
87	"CanSino Biologics"	0	"Neutral"
88	"Johnson & Johnson"	0	"Neutral"
88	"CanSino Biologics"	0	"Neutral"
88	"Sinovac"	0	"Neutral"
88	"AstraZeneca"	1	"Neutral"
88	"Novavax"	1	"Neutral"
88	"BioNTech/Pfizer"	0	"Neutral"
88	"Moderna"	0	"Neutral"
88	"Bharat Biotech"	1	"Neutral"
89	"BioNTech/Pfizer"	1	"Pro"
89	"Sinovac"	0	"Pro"
89	"Novavax"	1	"Pro"
89	"CanSino Biologics"	0	"Pro"
89	"Moderna"	1	"Pro"
89	"Johnson & Johnson"	0	"Pro"
89	"Bharat Biotech"	1	"Pro"
89	"AstraZeneca"	1	"Pro"
90	"Moderna"	1	"Pro"
90	"Bharat Biotech"	1	"Pro"
90	"CanSino Biologics"	1	"Pro"
90	"AstraZeneca"	0	"Pro"
90	"Novavax"	0	"Pro"
90	"Sinovac"	0	"Pro"
90	"Johnson & Johnson"	0	"Pro"
90	"BioNTech/Pfizer"	1	"Pro"
91	"BioNTech/Pfizer"	1	"Pro"
91	"Johnson & Johnson"	0	"Pro"
91	"AstraZeneca"	0	"Pro"
91	"Novavax"	1	"Pro"
91	"Bharat Biotech"	1	"Pro"
91	"Sinovac"	0	"Pro"
91	"Moderna"	0	"Pro"
91	"CanSino Biologics"	1	"Pro"
92	"Moderna"	1	"Pro"
92	"AstraZeneca"	0	"Pro"
92	"Johnson & Johnson"	0	"Pro"
92	"Novavax"	0	"Pro"
92	"BioNTech/Pfizer"	1	"Pro"
92	"Bharat Biotech"	0	"Pro"
92	"CanSino Biologics"	0	"Pro"
92	"Sinovac"	0	"Pro"
93	"AstraZeneca"	1	"Pro"
93	"Sinovac"	1	"Pro"
93	"Moderna"	1	"Pro"
93	"CanSino Biologics"	1	"Pro"
93	"Bharat Biotech"	1	"Pro"
93	"Johnson & Johnson"	1	"Pro"
93	"Novavax"	0	"Pro"
93	"BioNTech/Pfizer"	1	"Pro"
94	"CanSino Biologics"	1	"Pro"
94	"Johnson & Johnson"	0	"Pro"
94	"BioNTech/Pfizer"	0	"Pro"
94	"Sinovac"	0	"Pro"
94	"AstraZeneca"	0	"Pro"
94	"Novavax"	1	"Pro"
94	"Moderna"	1	"Pro"
94	"Bharat Biotech"	1	"Pro"
95	"Novavax"	0	"Anti"
95	"CanSino Biologics"	0	"Anti"
95	"AstraZeneca"	0	"Anti"
95	"Bharat Biotech"	0	"Anti"
95	"Johnson & Johnson"	0	"Anti"
95	"Sinovac"	0	"Anti"
95	"BioNTech/Pfizer"	0	"Anti"
95	"Moderna"	0	"Anti"
96	"AstraZeneca"	0	"Neutral"
96	"Johnson & Johnson"	0	"Neutral"
96	"Novavax"	1	"Neutral"
96	"Sinovac"	0	"Neutral"
96	"Bharat Biotech"	1	"Neutral"
96	"BioNTech/Pfizer"	1	"Neutral"
96	"CanSino Biologics"	1	"Neutral"
96	"Moderna"	1	"Neutral"
97	"Johnson & Johnson"	0	"Anti"
97	"Moderna"	1	"Anti"
97	"BioNTech/Pfizer"	0	"Anti"
97	"Bharat Biotech"	0	"Anti"
97	"Novavax"	0	"Anti"
97	"AstraZeneca"	1	"Anti"
97	"CanSino Biologics"	0	"Anti"
97	"Sinovac"	0	"Anti"
98	"Bharat Biotech"	1	"Pro"
98	"Novavax"	1	"Pro"
98	"CanSino Biologics"	1	"Pro"
98	"Moderna"	1	"Pro"
98	"AstraZeneca"	1	"Pro"
98	"Sinovac"	1	"Pro"
98	"Johnson & Johnson"	1	"Pro"
98	"BioNTech/Pfizer"	1	"Pro"
99	"Moderna"	1	"Neutral"
99	"CanSino Biologics"	0	"Neutral"
99	"Novavax"	0	"Neutral"
99	"AstraZeneca"	1	"Neutral"
99	"BioNTech/Pfizer"	1	"Neutral"
99	"Sinovac"	0	"Neutral"
99	"Bharat Biotech"	0	"Neutral"
99	"Johnson & Johnson"	1	"Neutral"
100	"Moderna"	1	"Neutral"
100	"AstraZeneca"	0	"Neutral"
100	"Johnson & Johnson"	0	"Neutral"
100	"CanSino Biologics"	0	"Neutral"
100	"Sinovac"	0	"Neutral"
100	"Novavax"	0	"Neutral"
100	"Bharat Biotech"	0	"Neutral"
100	"BioNTech/Pfizer"	1	"Neutral"
101	"Johnson & Johnson"	1	"Neutral"
101	"CanSino Biologics"	0	"Neutral"
101	"AstraZeneca"	1	"Neutral"
101	"Moderna"	0	"Neutral"
101	"BioNTech/Pfizer"	0	"Neutral"
101	"Novavax"	0	"Neutral"
101	"Bharat Biotech"	1	"Neutral"
101	"Sinovac"	0	"Neutral"
102	"Novavax"	1	"Pro"
102	"Sinovac"	1	"Pro"
102	"BioNTech/Pfizer"	1	"Pro"
102	"AstraZeneca"	1	"Pro"
102	"Moderna"	1	"Pro"
102	"CanSino Biologics"	0	"Pro"
102	"Johnson & Johnson"	1	"Pro"
102	"Bharat Biotech"	1	"Pro"
103	"Moderna"	0	"Anti"
103	"Sinovac"	0	"Anti"
103	"AstraZeneca"	0	"Anti"
103	"Johnson & Johnson"	0	"Anti"
103	"BioNTech/Pfizer"	0	"Anti"
103	"CanSino Biologics"	0	"Anti"
103	"Novavax"	0	"Anti"
103	"Bharat Biotech"	0	"Anti"
104	"AstraZeneca"	1	"Pro"
104	"BioNTech/Pfizer"	1	"Pro"
104	"Johnson & Johnson"	1	"Pro"
104	"Novavax"	1	"Pro"
104	"Sinovac"	0	"Pro"
104	"Moderna"	1	"Pro"
104	"Bharat Biotech"	1	"Pro"
104	"CanSino Biologics"	1	"Pro"
105	"AstraZeneca"	1	"Pro"
105	"Sinovac"	0	"Pro"
105	"Bharat Biotech"	1	"Pro"
105	"Moderna"	1	"Pro"
105	"Novavax"	0	"Pro"
105	"CanSino Biologics"	0	"Pro"
105	"BioNTech/Pfizer"	1	"Pro"
105	"Johnson & Johnson"	1	"Pro"
106	"Johnson & Johnson"	1	"Pro"
106	"BioNTech/Pfizer"	1	"Pro"
106	"Bharat Biotech"	1	"Pro"
106	"Sinovac"	0	"Pro"
106	"AstraZeneca"	0	"Pro"
106	"Novavax"	1	"Pro"
106	"Moderna"	1	"Pro"
106	"CanSino Biologics"	0	"Pro"
107	"Bharat Biotech"	1	"Pro"
107	"BioNTech/Pfizer"	1	"Pro"
107	"AstraZeneca"	1	"Pro"
107	"Johnson & Johnson"	1	"Pro"
107	"Moderna"	1	"Pro"
107	"Novavax"	1	"Pro"
107	"Sinovac"	0	"Pro"
107	"CanSino Biologics"	0	"Pro"
108	"Johnson & Johnson"	0	"Pro"
108	"CanSino Biologics"	0	"Pro"
108	"Bharat Biotech"	0	"Pro"
108	"Moderna"	1	"Pro"
108	"BioNTech/Pfizer"	1	"Pro"
108	"AstraZeneca"	1	"Pro"
108	"Sinovac"	0	"Pro"
108	"Novavax"	0	"Pro"
109	"Sinovac"	0	"Anti"
109	"Moderna"	0	"Anti"
109	"AstraZeneca"	0	"Anti"
109	"Johnson & Johnson"	0	"Anti"
109	"BioNTech/Pfizer"	0	"Anti"
109	"Novavax"	0	"Anti"
109	"CanSino Biologics"	0	"Anti"
109	"Bharat Biotech"	0	"Anti"
110	"Sinovac"	0	"Neutral"
110	"AstraZeneca"	0	"Neutral"
110	"Johnson & Johnson"	0	"Neutral"
110	"BioNTech/Pfizer"	0	"Neutral"
110	"CanSino Biologics"	0	"Neutral"
110	"Novavax"	0	"Neutral"
110	"Bharat Biotech"	0	"Neutral"
110	"Moderna"	0	"Neutral"
111	"AstraZeneca"	0	"Pro"
111	"BioNTech/Pfizer"	0	"Pro"
111	"Novavax"	0	"Pro"
111	"CanSino Biologics"	0	"Pro"
111	"Moderna"	0	"Pro"
111	"Bharat Biotech"	1	"Pro"
111	"Sinovac"	0	"Pro"
111	"Johnson & Johnson"	0	"Pro"
112	"BioNTech/Pfizer"	1	"Pro"
112	"Novavax"	1	"Pro"
112	"CanSino Biologics"	1	"Pro"
112	"Sinovac"	1	"Pro"
112	"AstraZeneca"	1	"Pro"
112	"Moderna"	1	"Pro"
112	"Bharat Biotech"	1	"Pro"
112	"Johnson & Johnson"	1	"Pro"
113	"AstraZeneca"	0	"Anti"
113	"Bharat Biotech"	0	"Anti"
113	"Sinovac"	0	"Anti"
113	"Johnson & Johnson"	0	"Anti"
113	"CanSino Biologics"	0	"Anti"
113	"BioNTech/Pfizer"	0	"Anti"
113	"Moderna"	0	"Anti"
113	"Novavax"	0	"Anti"
114	"Johnson & Johnson"	0	"Anti"
114	"AstraZeneca"	1	"Anti"
114	"Bharat Biotech"	0	"Anti"
114	"Novavax"	0	"Anti"
114	"CanSino Biologics"	0	"Anti"
114	"Moderna"	0	"Anti"
114	"Sinovac"	0	"Anti"
114	"BioNTech/Pfizer"	0	"Anti"
115	"Sinovac"	0	"Neutral"
115	"BioNTech/Pfizer"	0	"Neutral"
115	"CanSino Biologics"	0	"Neutral"
115	"Bharat Biotech"	0	"Neutral"
115	"Moderna"	0	"Neutral"
115	"Novavax"	0	"Neutral"
115	"Johnson & Johnson"	0	"Neutral"
115	"AstraZeneca"	0	"Neutral"
116	"BioNTech/Pfizer"	1	"Neutral"
116	"Sinovac"	0	"Neutral"
116	"Novavax"	1	"Neutral"
116	"CanSino Biologics"	0	"Neutral"
116	"AstraZeneca"	1	"Neutral"
116	"Moderna"	1	"Neutral"
116	"Bharat Biotech"	1	"Neutral"
116	"Johnson & Johnson"	1	"Neutral"
117	"Johnson & Johnson"	0	"Anti"
117	"Bharat Biotech"	0	"Anti"
117	"Sinovac"	0	"Anti"
117	"Novavax"	0	"Anti"
117	"CanSino Biologics"	0	"Anti"
117	"BioNTech/Pfizer"	0	"Anti"
117	"Moderna"	0	"Anti"
117	"AstraZeneca"	0	"Anti"
118	"Novavax"	0	"Anti"
118	"AstraZeneca"	0	"Anti"
118	"Johnson & Johnson"	0	"Anti"
118	"CanSino Biologics"	0	"Anti"
118	"BioNTech/Pfizer"	0	"Anti"
118	"Bharat Biotech"	1	"Anti"
118	"Moderna"	0	"Anti"
118	"Sinovac"	0	"Anti"
119	"AstraZeneca"	1	"Pro"
119	"Bharat Biotech"	1	"Pro"
119	"Johnson & Johnson"	0	"Pro"
119	"CanSino Biologics"	0	"Pro"
119	"Sinovac"	0	"Pro"
119	"Moderna"	1	"Pro"
119	"Novavax"	1	"Pro"
119	"BioNTech/Pfizer"	1	"Pro"
120	"AstraZeneca"	1	"Neutral"
120	"Moderna"	1	"Neutral"
120	"Sinovac"	0	"Neutral"
120	"CanSino Biologics"	0	"Neutral"
120	"Bharat Biotech"	1	"Neutral"
120	"BioNTech/Pfizer"	1	"Neutral"
120	"Novavax"	0	"Neutral"
120	"Johnson & Johnson"	1	"Neutral"
121	"Novavax"	1	"Neutral"
121	"Sinovac"	0	"Neutral"
121	"CanSino Biologics"	0	"Neutral"
121	"BioNTech/Pfizer"	1	"Neutral"
121	"Moderna"	1	"Neutral"
121	"Johnson & Johnson"	1	"Neutral"
121	"AstraZeneca"	1	"Neutral"
121	"Bharat Biotech"	1	"Neutral"
122	"Novavax"	0	"Anti"
122	"Bharat Biotech"	0	"Anti"
122	"BioNTech/Pfizer"	0	"Anti"
122	"Moderna"	0	"Anti"
122	"CanSino Biologics"	0	"Anti"
122	"Sinovac"	0	"Anti"
122	"AstraZeneca"	0	"Anti"
122	"Johnson & Johnson"	0	"Anti"
123	"Sinovac"	0	"Pro"
123	"Bharat Biotech"	0	"Pro"
123	"Moderna"	1	"Pro"
123	"CanSino Biologics"	0	"Pro"
123	"BioNTech/Pfizer"	1	"Pro"
123	"Johnson & Johnson"	1	"Pro"
123	"Novavax"	0	"Pro"
123	"AstraZeneca"	1	"Pro"
124	"CanSino Biologics"	1	"Pro"
124	"AstraZeneca"	1	"Pro"
124	"Novavax"	0	"Pro"
124	"BioNTech/Pfizer"	1	"Pro"
124	"Bharat Biotech"	1	"Pro"
124	"Johnson & Johnson"	0	"Pro"
124	"Moderna"	1	"Pro"
124	"Sinovac"	0	"Pro"
125	"CanSino Biologics"	0	"Pro"
125	"AstraZeneca"	0	"Pro"
125	"Novavax"	0	"Pro"
125	"Moderna"	0	"Pro"
125	"Sinovac"	0	"Pro"
125	"Johnson & Johnson"	0	"Pro"
125	"BioNTech/Pfizer"	0	"Pro"
125	"Bharat Biotech"	0	"Pro"
126	"Sinovac"	0	"Pro"
126	"BioNTech/Pfizer"	1	"Pro"
126	"CanSino Biologics"	1	"Pro"
126	"Bharat Biotech"	1	"Pro"
126	"Johnson & Johnson"	1	"Pro"
126	"AstraZeneca"	1	"Pro"
126	"Novavax"	1	"Pro"
126	"Moderna"	1	"Pro"
127	"Moderna"	0	"Neutral"
127	"BioNTech/Pfizer"	0	"Neutral"
127	"Sinovac"	0	"Neutral"
127	"Johnson & Johnson"	0	"Neutral"
127	"Novavax"	0	"Neutral"
127	"CanSino Biologics"	0	"Neutral"
127	"Bharat Biotech"	1	"Neutral"
127	"AstraZeneca"	0	"Neutral"
128	"Sinovac"	0	"Anti"
128	"Johnson & Johnson"	0	"Anti"
128	"AstraZeneca"	0	"Anti"
128	"BioNTech/Pfizer"	0	"Anti"
128	"CanSino Biologics"	0	"Anti"
128	"Moderna"	0	"Anti"
128	"Novavax"	0	"Anti"
128	"Bharat Biotech"	0	"Anti"
129	"Sinovac"	0	"Neutral"
129	"Novavax"	1	"Neutral"
129	"CanSino Biologics"	0	"Neutral"
129	"BioNTech/Pfizer"	1	"Neutral"
129	"Johnson & Johnson"	0	"Neutral"
129	"Bharat Biotech"	0	"Neutral"
129	"AstraZeneca"	1	"Neutral"
129	"Moderna"	1	"Neutral"
130	"Sinovac"	1	"Neutral"
130	"BioNTech/Pfizer"	0	"Neutral"
130	"Novavax"	1	"Neutral"
130	"Moderna"	1	"Neutral"
130	"AstraZeneca"	1	"Neutral"
130	"CanSino Biologics"	0	"Neutral"
130	"Johnson & Johnson"	0	"Neutral"
130	"Bharat Biotech"	0	"Neutral"
131	"Sinovac"	0	"Pro"
131	"CanSino Biologics"	0	"Pro"
131	"AstraZeneca"	1	"Pro"
131	"BioNTech/Pfizer"	1	"Pro"
131	"Bharat Biotech"	1	"Pro"
131	"Moderna"	1	"Pro"
131	"Novavax"	1	"Pro"
131	"Johnson & Johnson"	0	"Pro"
132	"Novavax"	1	"Pro"
132	"BioNTech/Pfizer"	1	"Pro"
132	"Sinovac"	1	"Pro"
132	"CanSino Biologics"	1	"Pro"
132	"AstraZeneca"	1	"Pro"
132	"Bharat Biotech"	1	"Pro"
132	"Johnson & Johnson"	1	"Pro"
132	"Moderna"	1	"Pro"
133	"BioNTech/Pfizer"	1	"Pro"
133	"Moderna"	1	"Pro"
133	"Bharat Biotech"	1	"Pro"
133	"AstraZeneca"	1	"Pro"
133	"Sinovac"	1	"Pro"
133	"Johnson & Johnson"	1	"Pro"
133	"Novavax"	1	"Pro"
133	"CanSino Biologics"	0	"Pro"
134	"Novavax"	1	"Neutral"
134	"AstraZeneca"	0	"Neutral"
134	"Moderna"	0	"Neutral"
134	"Bharat Biotech"	0	"Neutral"
134	"Johnson & Johnson"	0	"Neutral"
134	"CanSino Biologics"	0	"Neutral"
134	"Sinovac"	0	"Neutral"
134	"BioNTech/Pfizer"	0	"Neutral"
135	"Johnson & Johnson"	0	"Neutral"
135	"BioNTech/Pfizer"	1	"Neutral"
135	"Bharat Biotech"	0	"Neutral"
135	"AstraZeneca"	0	"Neutral"
135	"Sinovac"	0	"Neutral"
135	"Moderna"	1	"Neutral"
135	"Novavax"	0	"Neutral"
135	"CanSino Biologics"	0	"Neutral"
136	"AstraZeneca"	1	"Pro"
136	"Bharat Biotech"	0	"Pro"
136	"Sinovac"	0	"Pro"
136	"CanSino Biologics"	0	"Pro"
136	"Moderna"	1	"Pro"
136	"BioNTech/Pfizer"	1	"Pro"
136	"Johnson & Johnson"	0	"Pro"
136	"Novavax"	1	"Pro"
137	"Sinovac"	0	"Anti"
137	"Novavax"	0	"Anti"
137	"Bharat Biotech"	0	"Anti"
137	"AstraZeneca"	0	"Anti"
137	"CanSino Biologics"	0	"Anti"
137	"Moderna"	0	"Anti"
137	"Johnson & Johnson"	0	"Anti"
137	"BioNTech/Pfizer"	0	"Anti"
138	"AstraZeneca"	0	"Pro"
138	"CanSino Biologics"	1	"Pro"
138	"Johnson & Johnson"	1	"Pro"
138	"Bharat Biotech"	1	"Pro"
138	"Sinovac"	0	"Pro"
138	"Novavax"	1	"Pro"
138	"BioNTech/Pfizer"	1	"Pro"
138	"Moderna"	1	"Pro"
139	"BioNTech/Pfizer"	1	"Neutral"
139	"Bharat Biotech"	0	"Neutral"
139	"Moderna"	1	"Neutral"
139	"CanSino Biologics"	0	"Neutral"
139	"Novavax"	0	"Neutral"
139	"Johnson & Johnson"	0	"Neutral"
139	"Sinovac"	0	"Neutral"
139	"AstraZeneca"	0	"Neutral"
140	"AstraZeneca"	0	"Neutral"
140	"Sinovac"	0	"Neutral"
140	"CanSino Biologics"	0	"Neutral"
140	"Bharat Biotech"	1	"Neutral"
140	"BioNTech/Pfizer"	1	"Neutral"
140	"Moderna"	0	"Neutral"
140	"Novavax"	0	"Neutral"
140	"Johnson & Johnson"	0	"Neutral"
141	"Moderna"	0	"Neutral"
141	"BioNTech/Pfizer"	0	"Neutral"
141	"CanSino Biologics"	0	"Neutral"
141	"AstraZeneca"	0	"Neutral"
141	"Sinovac"	0	"Neutral"
141	"Johnson & Johnson"	0	"Neutral"
141	"Bharat Biotech"	0	"Neutral"
141	"Novavax"	0	"Neutral"
142	"BioNTech/Pfizer"	0	"Anti"
142	"Novavax"	0	"Anti"
142	"Moderna"	0	"Anti"
142	"Johnson & Johnson"	0	"Anti"
142	"CanSino Biologics"	0	"Anti"
142	"Bharat Biotech"	0	"Anti"
142	"AstraZeneca"	0	"Anti"
142	"Sinovac"	0	"Anti"
143	"AstraZeneca"	0	"Anti"
143	"Bharat Biotech"	1	"Anti"
143	"Novavax"	0	"Anti"
143	"CanSino Biologics"	0	"Anti"
143	"Sinovac"	0	"Anti"
143	"Moderna"	0	"Anti"
143	"BioNTech/Pfizer"	0	"Anti"
143	"Johnson & Johnson"	0	"Anti"
144	"Novavax"	0	"Pro"
144	"CanSino Biologics"	0	"Pro"
144	"AstraZeneca"	1	"Pro"
144	"Moderna"	1	"Pro"
144	"Bharat Biotech"	1	"Pro"
144	"Sinovac"	0	"Pro"
144	"Johnson & Johnson"	0	"Pro"
144	"BioNTech/Pfizer"	1	"Pro"
145	"Novavax"	1	"Pro"
145	"Moderna"	1	"Pro"
145	"BioNTech/Pfizer"	1	"Pro"
145	"AstraZeneca"	1	"Pro"
145	"Sinovac"	0	"Pro"
145	"CanSino Biologics"	0	"Pro"
145	"Johnson & Johnson"	1	"Pro"
145	"Bharat Biotech"	1	"Pro"
146	"Moderna"	0	"Anti"
146	"AstraZeneca"	0	"Anti"
146	"Novavax"	1	"Anti"
146	"CanSino Biologics"	0	"Anti"
146	"Johnson & Johnson"	0	"Anti"
146	"Sinovac"	0	"Anti"
146	"Bharat Biotech"	0	"Anti"
146	"BioNTech/Pfizer"	0	"Anti"
147	"BioNTech/Pfizer"	1	"Neutral"
147	"Bharat Biotech"	0	"Neutral"
147	"Sinovac"	0	"Neutral"
147	"Novavax"	0	"Neutral"
147	"Johnson & Johnson"	0	"Neutral"
147	"AstraZeneca"	0	"Neutral"
147	"Moderna"	1	"Neutral"
147	"CanSino Biologics"	0	"Neutral"
148	"BioNTech/Pfizer"	1	"Pro"
148	"Johnson & Johnson"	0	"Pro"
148	"Bharat Biotech"	0	"Pro"
148	"AstraZeneca"	0	"Pro"
148	"Moderna"	1	"Pro"
148	"Sinovac"	0	"Pro"
148	"Novavax"	0	"Pro"
148	"CanSino Biologics"	0	"Pro"
149	"Sinovac"	0	"Pro"
149	"Bharat Biotech"	0	"Pro"
149	"CanSino Biologics"	0	"Pro"
149	"AstraZeneca"	1	"Pro"
149	"BioNTech/Pfizer"	1	"Pro"
149	"Moderna"	1	"Pro"
149	"Novavax"	1	"Pro"
149	"Johnson & Johnson"	1	"Pro"
150	"AstraZeneca"	1	"Pro"
150	"Novavax"	1	"Pro"
150	"BioNTech/Pfizer"	1	"Pro"
150	"Moderna"	1	"Pro"
150	"CanSino Biologics"	1	"Pro"
150	"Sinovac"	0	"Pro"
150	"Bharat Biotech"	1	"Pro"
150	"Johnson & Johnson"	1	"Pro"
151	"BioNTech/Pfizer"	1	"Neutral"
151	"AstraZeneca"	0	"Neutral"
151	"Moderna"	0	"Neutral"
151	"Bharat Biotech"	1	"Neutral"
151	"Johnson & Johnson"	1	"Neutral"
151	"CanSino Biologics"	1	"Neutral"
151	"Novavax"	1	"Neutral"
151	"Sinovac"	1	"Neutral"
152	"CanSino Biologics"	0	"Neutral"
152	"Sinovac"	0	"Neutral"
152	"Moderna"	1	"Neutral"
152	"Novavax"	0	"Neutral"
152	"BioNTech/Pfizer"	1	"Neutral"
152	"Johnson & Johnson"	0	"Neutral"
152	"AstraZeneca"	0	"Neutral"
152	"Bharat Biotech"	0	"Neutral"
153	"AstraZeneca"	1	"Pro"
153	"Moderna"	0	"Pro"
153	"Johnson & Johnson"	0	"Pro"
153	"CanSino Biologics"	0	"Pro"
153	"Novavax"	1	"Pro"
153	"BioNTech/Pfizer"	1	"Pro"
153	"Sinovac"	0	"Pro"
153	"Bharat Biotech"	1	"Pro"
154	"Sinovac"	0	"Neutral"
154	"Johnson & Johnson"	1	"Neutral"
154	"CanSino Biologics"	0	"Neutral"
154	"BioNTech/Pfizer"	1	"Neutral"
154	"Moderna"	1	"Neutral"
154	"Novavax"	1	"Neutral"
154	"AstraZeneca"	1	"Neutral"
154	"Bharat Biotech"	0	"Neutral"
155	"Novavax"	0	"Anti"
155	"CanSino Biologics"	0	"Anti"
155	"AstraZeneca"	1	"Anti"
155	"Johnson & Johnson"	0	"Anti"
155	"Sinovac"	0	"Anti"
155	"Moderna"	0	"Anti"
155	"BioNTech/Pfizer"	1	"Anti"
155	"Bharat Biotech"	0	"Anti"
156	"Sinovac"	0	"Pro"
156	"CanSino Biologics"	0	"Pro"
156	"AstraZeneca"	1	"Pro"
156	"Johnson & Johnson"	1	"Pro"
156	"Bharat Biotech"	1	"Pro"
156	"Novavax"	0	"Pro"
156	"BioNTech/Pfizer"	1	"Pro"
156	"Moderna"	1	"Pro"
157	"AstraZeneca"	0	"Anti"
157	"Bharat Biotech"	0	"Anti"
157	"Novavax"	0	"Anti"
157	"Johnson & Johnson"	0	"Anti"
157	"Moderna"	0	"Anti"
157	"BioNTech/Pfizer"	0	"Anti"
157	"Sinovac"	0	"Anti"
157	"CanSino Biologics"	0	"Anti"
158	"Bharat Biotech"	0	"Anti"
158	"Moderna"	0	"Anti"
158	"BioNTech/Pfizer"	0	"Anti"
158	"CanSino Biologics"	0	"Anti"
158	"Novavax"	0	"Anti"
158	"AstraZeneca"	0	"Anti"
158	"Johnson & Johnson"	0	"Anti"
158	"Sinovac"	0	"Anti"
159	"CanSino Biologics"	1	"Pro"
159	"Novavax"	1	"Pro"
159	"Moderna"	1	"Pro"
159	"AstraZeneca"	1	"Pro"
159	"Sinovac"	1	"Pro"
159	"BioNTech/Pfizer"	1	"Pro"
159	"Bharat Biotech"	1	"Pro"
159	"Johnson & Johnson"	1	"Pro"
160	"CanSino Biologics"	0	"Pro"
160	"Sinovac"	0	"Pro"
160	"Johnson & Johnson"	0	"Pro"
160	"Novavax"	0	"Pro"
160	"Bharat Biotech"	1	"Pro"
160	"Moderna"	1	"Pro"
160	"BioNTech/Pfizer"	1	"Pro"
160	"AstraZeneca"	1	"Pro"
161	"Johnson & Johnson"	0	"Anti"
161	"Novavax"	1	"Anti"
161	"Moderna"	0	"Anti"
161	"AstraZeneca"	0	"Anti"
161	"Bharat Biotech"	1	"Anti"
161	"Sinovac"	0	"Anti"
161	"BioNTech/Pfizer"	1	"Anti"
161	"CanSino Biologics"	0	"Anti"
162	"CanSino Biologics"	0	"Neutral"
162	"BioNTech/Pfizer"	0	"Neutral"
162	"Sinovac"	1	"Neutral"
162	"Johnson & Johnson"	0	"Neutral"
162	"Novavax"	1	"Neutral"
162	"Bharat Biotech"	1	"Neutral"
162	"AstraZeneca"	0	"Neutral"
162	"Moderna"	0	"Neutral"
163	"CanSino Biologics"	1	"Neutral"
163	"Novavax"	0	"Neutral"
163	"AstraZeneca"	0	"Neutral"
163	"Sinovac"	0	"Neutral"
163	"Moderna"	1	"Neutral"
163	"Bharat Biotech"	1	"Neutral"
163	"Johnson & Johnson"	0	"Neutral"
163	"BioNTech/Pfizer"	1	"Neutral"
164	"BioNTech/Pfizer"	1	"Neutral"
164	"Moderna"	1	"Neutral"
164	"Sinovac"	0	"Neutral"
164	"Johnson & Johnson"	1	"Neutral"
164	"AstraZeneca"	1	"Neutral"
164	"Bharat Biotech"	1	"Neutral"
164	"Novavax"	1	"Neutral"
164	"CanSino Biologics"	0	"Neutral"
165	"Novavax"	1	"Pro"
165	"BioNTech/Pfizer"	0	"Pro"
165	"CanSino Biologics"	1	"Pro"
165	"Johnson & Johnson"	1	"Pro"
165	"AstraZeneca"	1	"Pro"
165	"Moderna"	0	"Pro"
165	"Bharat Biotech"	1	"Pro"
165	"Sinovac"	1	"Pro"
166	"Bharat Biotech"	0	"Anti"
166	"Novavax"	0	"Anti"
166	"BioNTech/Pfizer"	0	"Anti"
166	"Sinovac"	0	"Anti"
166	"AstraZeneca"	0	"Anti"
166	"CanSino Biologics"	0	"Anti"
166	"Johnson & Johnson"	0	"Anti"
166	"Moderna"	0	"Anti"
167	"Novavax"	0	"Anti"
167	"Sinovac"	0	"Anti"
167	"Moderna"	0	"Anti"
167	"Bharat Biotech"	0	"Anti"
167	"Johnson & Johnson"	0	"Anti"
167	"BioNTech/Pfizer"	0	"Anti"
167	"AstraZeneca"	0	"Anti"
167	"CanSino Biologics"	0	"Anti"
168	"Sinovac"	0	"Neutral"
168	"Bharat Biotech"	1	"Neutral"
168	"Novavax"	0	"Neutral"
168	"Moderna"	0	"Neutral"
168	"Johnson & Johnson"	0	"Neutral"
168	"BioNTech/Pfizer"	0	"Neutral"
168	"AstraZeneca"	0	"Neutral"
168	"CanSino Biologics"	0	"Neutral"
169	"Moderna"	1	"Neutral"
169	"CanSino Biologics"	0	"Neutral"
169	"Bharat Biotech"	0	"Neutral"
169	"BioNTech/Pfizer"	1	"Neutral"
169	"Novavax"	0	"Neutral"
169	"AstraZeneca"	0	"Neutral"
169	"Sinovac"	0	"Neutral"
169	"Johnson & Johnson"	0	"Neutral"
170	"BioNTech/Pfizer"	1	"Pro"
170	"Johnson & Johnson"	0	"Pro"
170	"Bharat Biotech"	1	"Pro"
170	"AstraZeneca"	1	"Pro"
170	"Novavax"	1	"Pro"
170	"Moderna"	1	"Pro"
170	"Sinovac"	0	"Pro"
170	"CanSino Biologics"	1	"Pro"
171	"Sinovac"	1	"Neutral"
171	"Bharat Biotech"	0	"Neutral"
171	"CanSino Biologics"	0	"Neutral"
171	"Johnson & Johnson"	0	"Neutral"
171	"Moderna"	1	"Neutral"
171	"AstraZeneca"	1	"Neutral"
171	"BioNTech/Pfizer"	1	"Neutral"
171	"Novavax"	0	"Neutral"
172	"Novavax"	0	"Neutral"
172	"Bharat Biotech"	0	"Neutral"
172	"CanSino Biologics"	0	"Neutral"
172	"Moderna"	0	"Neutral"
172	"AstraZeneca"	0	"Neutral"
172	"Sinovac"	0	"Neutral"
172	"BioNTech/Pfizer"	0	"Neutral"
